# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PRDM16	ENSG00000142611	ENST00000378398	protein_coding	0	9	6	3076	45	0	2	0	0	0	0	30	0	0	2970	6	0	0	0	0	0	0	0	0	0	9	29
PRDM16	ENSG00000142611	ENST00000441472	protein_coding	0	9	6	3076	45	0	2	0	0	0	0	30	0	0	2970	6	0	0	0	0	0	0	0	0	0	9	29
PRDM16	ENSG00000142611	ENST00000442529	protein_coding	0	9	6	3076	45	0	2	0	0	0	0	30	0	0	2970	6	0	0	0	0	0	0	0	0	0	9	29
PRDM16	ENSG00000142611	ENST00000463591	protein_coding	1	1	0	1124	2	0	0	0	0	0	0	46	0	0	1050	0	0	0	0	0	0	0	0	1	0	1	26
PRDM16	ENSG00000142611	ENST00000509860	protein_coding	0	8	6	466	3	0	0	0	0	0	0	44	0	0	376	6	0	0	0	0	0	0	0	0	0	8	43
PRDM16	ENSG00000142611	ENST00000511072	protein_coding	0	9	6	3048	3	0	2	0	0	0	0	44	0	0	2970	6	0	0	0	0	0	0	0	0	0	9	29
PRDM16	ENSG00000142611	ENST00000512462	processed_transcript	0	0	0	1636	0	0	0	0	0	0	0	43	0	0	1548	0	20	0	0	0	0	0	0	0	0	0	25
PRDM16	ENSG00000142611	ENST00000514189	protein_coding	0	9	6	3047	3	0	2	0	0	0	0	44	0	0	2970	6	0	0	0	0	0	0	0	0	0	9	28
PRDM16	ENSG00000142611	ENST00000606170	retained_intron	0	0	0	111	0	0	0	0	0	0	0	47	0	0	3	0	8	0	0	0	0	0	0	0	0	0	53
PRDM16	ENSG00000142611	ENST00000607632	retained_intron	0	0	0	1050	0	0	0	0	0	0	0	46	0	0	973	0	2	0	0	0	0	0	0	0	0	0	29
PRDM2	ENSG00000116731	ENST00000235372	protein_coding	0	15	12	731	15	0	6	0	0	1	0	25	0	0	663	11	0	0	0	0	2	0	0	0	0	14	22
PRDM2	ENSG00000116731	ENST00000311066	protein_coding	0	14	12	504	3	0	6	0	0	1	0	36	0	0	437	11	0	0	0	0	2	0	0	0	0	13	22
PRDM2	ENSG00000116731	ENST00000343137	protein_coding	0	12	12	251	2	0	2	0	0	1	0	36	0	0	191	11	0	0	0	0	1	0	0	0	0	11	20
PRDM2	ENSG00000116731	ENST00000376048	protein_coding	0	2	1	775	15	0	1	0	0	0	0	25	0	0	713	1	0	0	0	0	1	0	0	0	0	1	21
PRDM2	ENSG00000116731	ENST00000407521	protein_coding	0	1	1	216	0	0	3	0	0	0	0	28	0	0	165	1	0	0	0	0	1	0	0	0	0	0	20
PRDM2	ENSG00000116731	ENST00000413440	protein_coding	0	12	12	252	3	0	1	0	0	1	0	36	0	0	192	11	0	0	0	0	1	0	0	0	0	11	20
PRDM2	ENSG00000116731	ENST00000484063	protein_coding	0	2	0	321	0	0	1	0	0	0	0	28	0	0	271	0	0	0	0	0	1	0	0	0	0	1	21
PRDM2	ENSG00000116731	ENST00000487453	protein_coding	0	3	0	99	0	1	4	0	0	0	0	29	0	0	33	0	0	0	0	0	2	0	0	0	0	0	33
PRDM2	ENSG00000116731	ENST00000491134	nonsense_mediated_decay	0	1	0	375	4	0	0	0	0	0	0	30	0	0	304	0	4	0	0	0	1	0	0	0	0	0	34
PRDM2	ENSG00000116731	ENST00000491815	retained_intron	0	1	0	189	0	0	0	0	0	0	0	27	0	0	137	0	6	0	0	0	1	0	0	0	0	0	20
PRDM2	ENSG00000116731	ENST00000502724	processed_transcript	0	1	0	244	0	0	0	0	0	0	0	27	0	0	190	0	3	0	0	0	1	0	0	0	0	0	25
PRDM2	ENSG00000116731	ENST00000502727	processed_transcript	0	1	0	246	0	0	0	0	0	0	0	28	0	0	191	0	2	0	0	0	1	0	0	0	0	0	26
PRDM2	ENSG00000116731	ENST00000503842	protein_coding	0	1	1	492	3	0	2	0	0	0	0	27	0	0	440	1	0	0	0	0	1	0	0	0	0	0	20
PRDM2	ENSG00000116731	ENST00000505823	protein_coding	0	1	1	492	3	0	1	0	0	0	0	27	0	0	441	1	0	0	0	0	1	0	0	0	0	0	20
PRKCZ	ENSG00000067606	ENST00000378567	protein_coding	0	6	1	1000	0	1	2	0	0	0	0	30	0	0	939	1	0	0	0	0	0	0	0	0	0	5	29
PRKCZ	ENSG00000067606	ENST00000400920	protein_coding	0	3	0	613	0	0	2	0	0	0	0	30	0	0	541	0	0	0	0	0	0	0	0	0	0	3	40
PRKCZ	ENSG00000067606	ENST00000400921	protein_coding	0	4	0	839	0	1	4	0	0	0	0	30	0	0	782	0	0	0	0	0	0	0	0	0	0	3	23
PRKCZ	ENSG00000067606	ENST00000419838	processed_transcript	0	0	0	152	0	0	0	0	0	0	0	32	0	0	88	0	1	0	0	0	0	0	0	0	0	0	31
PRKCZ	ENSG00000067606	ENST00000461106	protein_coding	0	3	1	832	0	0	0	0	0	0	0	30	0	0	781	1	0	0	0	0	0	0	0	0	0	3	21
PRKCZ	ENSG00000067606	ENST00000461465	protein_coding	0	0	0	620	0	0	2	0	0	0	0	32	0	0	562	0	0	0	0	0	0	0	0	0	0	0	24
PRKCZ	ENSG00000067606	ENST00000466352	protein_coding	0	1	0	126	0	1	3	0	0	0	0	31	0	0	61	0	0	0	0	0	0	0	0	0	0	0	31
PRKCZ	ENSG00000067606	ENST00000466651	processed_transcript	0	0	0	669	0	0	0	0	0	0	0	29	0	0	599	0	3	0	0	0	0	0	0	0	0	0	38
PRKCZ	ENSG00000067606	ENST00000468310	protein_coding	0	2	1	762	0	1	2	0	0	0	0	31	0	0	700	1	0	0	0	0	0	0	0	0	0	1	29
PRKCZ	ENSG00000067606	ENST00000470511	protein_coding	0	0	0	290	0	0	1	0	0	0	0	32	0	0	218	0	0	0	0	0	0	0	0	0	0	0	39
PRKCZ	ENSG00000067606	ENST00000470596	protein_coding	0	0	0	618	0	0	5	0	0	0	0	32	0	0	557	0	0	0	0	0	0	0	0	0	0	0	24
PRKCZ	ENSG00000067606	ENST00000470986	protein_coding	0	0	0	338	0	0	1	0	0	0	0	32	0	0	253	0	0	0	0	0	0	0	0	0	0	0	52
PRKCZ	ENSG00000067606	ENST00000471018	protein_coding	0	0	0	148	0	0	4	0	0	0	0	25	0	0	89	0	0	0	0	0	0	0	0	0	0	0	30
PRKCZ	ENSG00000067606	ENST00000472017	processed_transcript	0	0	0	89	0	0	0	0	0	0	0	36	0	0	24	0	3	0	0	0	0	0	0	0	0	0	26
PRKCZ	ENSG00000067606	ENST00000478770	nonsense_mediated_decay	0	1	0	307	2	0	0	0	0	0	0	30	0	0	243	0	4	0	0	0	1	0	0	0	0	0	29
PRKCZ	ENSG00000067606	ENST00000479263	processed_transcript	0	0	0	313	0	0	0	0	0	0	0	30	0	0	248	0	3	0	0	0	0	0	0	0	0	0	32
PRKCZ	ENSG00000067606	ENST00000479566	processed_transcript	0	0	0	182	0	0	0	0	0	0	0	29	0	0	110	0	2	0	0	0	0	0	0	0	0	0	41
PRKCZ	ENSG00000067606	ENST00000481140	nonsense_mediated_decay	0	0	0	580	1	0	1	0	0	0	0	32	0	0	503	0	2	0	0	0	0	0	0	0	0	0	41
PRKCZ	ENSG00000067606	ENST00000482686	protein_coding	0	0	0	402	0	0	2	0	0	0	0	32	0	0	328	0	0	0	0	0	0	0	0	0	0	0	40
PRKCZ	ENSG00000067606	ENST00000484419	retained_intron	0	0	0	111	0	0	0	0	0	0	0	43	0	0	38	0	2	0	0	0	0	0	0	0	0	0	28
PRKCZ	ENSG00000067606	ENST00000486681	protein_coding	0	0	0	428	0	0	2	0	0	0	0	26	0	0	360	0	0	0	0	0	0	0	0	0	0	0	40
PRKCZ	ENSG00000067606	ENST00000495347	protein_coding	0	0	0	599	0	0	1	0	0	0	0	31	0	0	542	0	0	0	0	0	0	0	0	0	0	0	25
PRKCZ	ENSG00000067606	ENST00000496325	protein_coding	0	0	0	616	0	0	2	0	0	0	0	32	0	0	556	0	0	0	0	0	0	0	0	0	0	0	26
PRKCZ	ENSG00000067606	ENST00000497183	protein_coding	0	0	0	153	0	0	1	0	0	0	0	32	0	0	88	0	0	0	0	0	0	0	0	0	0	0	32
PRKCZ	ENSG00000067606	ENST00000503297	protein_coding	0	3	0	129	0	1	1	0	0	0	0	35	0	0	65	0	0	0	0	0	0	0	0	0	0	2	28
PRKCZ	ENSG00000067606	ENST00000503672	retained_intron	0	0	0	124	0	0	0	0	0	0	0	28	0	0	63	0	4	0	0	0	0	0	0	0	0	0	29
PRKCZ	ENSG00000067606	ENST00000505322	retained_intron	0	0	0	163	0	0	0	0	0	0	0	30	0	0	101	0	6	0	0	0	0	0	0	0	0	0	26
PTCHD2	ENSG00000204624	ENST00000294484	protein_coding	0	13	7	334	5	0	0	0	0	0	0	42	0	0	268	7	0	0	0	0	3	0	0	0	0	10	22
PTCHD2	ENSG00000204624	ENST00000304391	protein_coding	0	2	4	85	4	0	3	0	0	0	0	39	0	0	15	4	0	0	0	0	1	0	0	0	0	1	25
PTCHD2	ENSG00000204624	ENST00000389575	protein_coding	0	13	7	334	5	0	0	0	0	0	0	42	0	0	268	7	0	0	0	0	3	0	0	0	0	10	22
PTCHD2	ENSG00000204624	ENST00000423056	processed_transcript	0	0	0	49	0	0	0	0	0	0	0	17	0	0	10	0	2	0	0	0	0	0	0	0	0	0	20
PUSL1	ENSG00000169972	ENST00000379031	protein_coding	1	2	3	67	0	0	0	0	0	1	0	20	1	0	13	2	0	0	1	0	2	0	0	0	0	2	35
PUSL1	ENSG00000169972	ENST00000463758	retained_intron	0	0	0	62	0	0	0	0	0	0	0	25	0	0	3	0	1	0	0	0	0	0	0	0	0	0	33
PUSL1	ENSG00000169972	ENST00000467712	protein_coding	1	2	3	62	0	0	0	0	0	1	0	19	1	0	12	2	0	0	1	0	2	0	0	0	0	2	32
PUSL1	ENSG00000169972	ENST00000470520	processed_transcript	1	1	0	70	0	0	0	0	0	0	0	20	0	0	13	0	5	0	1	0	2	0	0	0	0	0	35
PUSL1	ENSG00000169972	ENST00000493657	retained_intron	0	0	0	68	0	0	0	0	0	0	0	20	0	0	3	0	11	0	0	0	0	0	0	0	0	0	34
RBP7	ENSG00000162444	ENST00000294435	protein_coding	0	0	1	127	1	0	1	0	0	0	0	19	0	0	84	1	0	0	0	0	0	0	0	0	0	0	22
RBP7	ENSG00000162444	ENST00000315901	nonsense_mediated_decay	0	0	0	131	2	0	1	0	0	0	0	19	0	0	84	0	3	0	0	0	0	0	0	0	0	0	22
RER1	ENSG00000157916	ENST00000306256	protein_coding	0	1	0	109	0	1	1	0	0	0	0	33	0	0	59	0	0	0	0	0	0	0	0	0	0	0	16
RER1	ENSG00000157916	ENST00000378512	protein_coding	0	0	0	113	3	0	0	0	0	0	0	34	0	0	60	0	0	0	0	0	0	0	0	0	0	0	16
RER1	ENSG00000157916	ENST00000378513	protein_coding	0	0	0	113	3	0	0	0	0	0	0	34	0	0	60	0	0	0	0	0	0	0	0	0	0	0	16
RER1	ENSG00000157916	ENST00000378518	protein_coding	0	0	0	102	0	0	0	0	0	0	0	31	0	0	55	0	0	0	0	0	0	0	0	0	0	0	16
RER1	ENSG00000157916	ENST00000443438	protein_coding	0	0	0	96	0	0	0	0	0	0	0	31	0	0	50	0	0	0	0	0	0	0	0	0	0	0	15
RER1	ENSG00000157916	ENST00000462129	retained_intron	0	0	0	72	0	0	0	0	0	0	0	36	0	0	5	0	0	0	0	0	0	0	0	0	0	0	31
RER1	ENSG00000157916	ENST00000488353	protein_coding	0	4	0	104	0	4	12	0	0	0	0	36	0	0	37	0	0	0	0	0	0	0	0	0	0	0	19
RER1	ENSG00000157916	ENST00000493207	retained_intron	0	0	0	68	0	0	0	0	0	0	0	29	0	0	23	0	0	0	0	0	0	0	0	0	0	0	16
RER1	ENSG00000157916	ENST00000605895	protein_coding	0	0	0	122	13	0	0	0	0	0	0	33	0	0	60	0	0	0	0	0	0	0	0	0	0	0	16
RERE	ENSG00000142599	ENST00000337907	protein_coding	0	9	9	1600	11	0	1	0	0	1	1	26	0	0	1542	7	0	0	0	0	1	0	0	0	0	8	21
RERE	ENSG00000142599	ENST00000377464	protein_coding	0	8	7	657	11	0	0	0	0	0	0	25	0	0	605	7	0	0	0	0	1	0	0	0	0	7	17
RERE	ENSG00000142599	ENST00000400907	protein_coding	0	3	3	1080	5	0	0	0	0	1	1	22	0	0	1040	1	0	0	0	0	1	0	0	0	0	2	14
RERE	ENSG00000142599	ENST00000400908	protein_coding	0	11	9	1586	4	1	3	0	0	1	1	18	0	0	1542	7	0	0	0	0	2	0	0	0	0	8	20
RERE	ENSG00000142599	ENST00000460659	processed_transcript	0	0	0	270	0	0	0	0	0	0	0	24	0	0	225	0	2	0	0	0	0	0	0	0	0	0	19
RERE	ENSG00000142599	ENST00000464367	non_stop_decay	0	0	0	54	0	0	0	0	0	0	0	21	0	0	2	0	6	0	0	0	0	0	0	0	0	0	25
RERE	ENSG00000142599	ENST00000464972	protein_coding	0	0	0	378	0	0	0	0	0	0	0	16	0	0	343	0	0	0	0	0	0	0	0	0	0	0	19
RERE	ENSG00000142599	ENST00000465125	processed_transcript	0	0	0	271	0	0	0	0	0	0	0	24	0	0	227	0	2	0	0	0	0	0	0	0	0	0	18
RERE	ENSG00000142599	ENST00000467350	processed_transcript	0	0	0	58	0	0	0	0	0	0	0	26	0	0	7	0	2	0	0	0	0	0	0	0	0	0	23
RERE	ENSG00000142599	ENST00000468247	protein_coding	0	0	2	171	0	0	1	0	0	1	1	17	0	0	141	0	0	0	0	0	0	0	0	0	0	0	12
RERE	ENSG00000142599	ENST00000469251	processed_transcript	0	0	0	190	0	0	0	0	0	0	0	17	0	0	149	0	0	0	0	0	0	0	0	0	0	0	24
RERE	ENSG00000142599	ENST00000476556	protein_coding	0	7	6	310	5	0	2	0	0	0	0	21	0	0	263	6	0	0	0	0	1	0	0	0	0	6	20
RERE	ENSG00000142599	ENST00000480342	retained_intron	0	0	0	975	0	0	0	0	0	0	0	16	0	0	936	0	7	0	0	0	0	0	0	0	0	0	16
RERE	ENSG00000142599	ENST00000488215	protein_coding	0	2	0	283	0	1	5	0	0	0	0	25	0	0	240	0	0	0	0	0	1	0	0	0	0	0	14
RERE	ENSG00000142599	ENST00000492766	processed_transcript	0	0	0	271	0	0	0	0	0	0	0	24	0	0	226	0	1	0	0	0	0	0	0	0	0	0	20
RERE	ENSG00000142599	ENST00000505225	protein_coding	0	0	0	77	0	0	0	0	0	0	0	19	0	0	27	0	0	0	0	0	0	0	0	0	0	0	31
RERE	ENSG00000142599	ENST00000507012	processed_transcript	0	0	0	139	0	0	0	0	0	0	0	17	0	0	103	0	0	0	0	0	0	0	0	0	0	0	19
RERE	ENSG00000142599	ENST00000514428	protein_coding	0	1	0	263	0	0	0	0	0	0	0	16	0	0	236	0	0	0	0	0	0	0	0	0	0	1	11
RN7SKP269	ENSG00000202415	ENST00000365545	misc_RNA	0	0	0	57	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
RN7SL451P	ENSG00000265141	ENST00000583026	misc_RNA	0	0	0	75	0	0	0	0	0	0	0	59	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15
RN7SL574P	ENSG00000266075	ENST00000581512	misc_RNA	0	0	0	97	0	0	0	0	0	0	0	42	0	0	0	0	2	0	0	0	0	0	0	0	0	0	53
RN7SL614P	ENSG00000243267	ENST00000461850	misc_RNA	0	0	0	36	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22
RN7SL649P	ENSG00000243539	ENST00000496974	misc_RNA	0	0	0	84	0	0	0	0	0	0	0	41	0	0	0	0	2	0	0	0	0	0	0	0	0	0	41
RN7SL657P	ENSG00000264293	ENST00000582431	misc_RNA	0	0	0	57	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
RN7SL721P	ENSG00000265945	ENST00000579866	misc_RNA	0	0	0	48	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
RN7SL729P	ENSG00000265414	ENST00000585092	misc_RNA	0	0	0	70	0	0	0	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	51
RN7SL731P	ENSG00000264501	ENST00000584329	misc_RNA	0	0	0	41	0	0	0	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	19
RNA5SP40	ENSG00000252956	ENST00000517147	rRNA	0	0	0	84	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
RNA5SP41	ENSG00000222952	ENST00000411020	rRNA	0	0	0	77	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
RNF207	ENSG00000158286	ENST00000377939	protein_coding	0	7	7	110	11	0	0	0	0	0	0	23	0	0	57	7	0	0	0	0	2	0	0	0	0	5	21
RNF207	ENSG00000158286	ENST00000377948	protein_coding	0	4	1	120	15	1	5	0	0	0	0	23	0	0	58	1	0	0	0	0	2	0	0	0	0	1	21
RNF207	ENSG00000158286	ENST00000463453	processed_transcript	0	0	0	64	0	0	0	0	0	0	0	31	0	0	2	0	3	0	0	0	0	0	0	0	0	0	28
RNF207	ENSG00000158286	ENST00000466994	retained_intron	0	1	0	63	0	0	0	0	0	0	0	31	0	0	7	0	6	0	0	0	1	0	0	0	0	0	20
RNF207	ENSG00000158286	ENST00000483336	processed_transcript	0	0	0	87	0	0	0	0	0	0	0	27	0	0	27	0	4	0	0	0	0	0	0	0	0	0	29
RNF207	ENSG00000158286	ENST00000484435	retained_intron	0	1	0	57	0	0	0	0	0	0	0	28	0	0	7	0	2	0	0	0	1	0	0	0	0	0	21
RNF207	ENSG00000158286	ENST00000485539	retained_intron	0	1	0	70	0	0	0	0	0	0	0	32	0	0	6	0	7	0	0	0	1	0	0	0	0	0	26
RNF207	ENSG00000158286	ENST00000492476	retained_intron	0	0	0	65	0	0	0	0	0	0	0	25	0	0	8	0	5	0	0	0	0	0	0	0	0	0	27
RNF207	ENSG00000158286	ENST00000496329	retained_intron	0	0	0	64	0	0	0	0	0	0	0	33	0	0	2	0	1	0	0	0	0	0	0	0	0	0	28
RNF207	ENSG00000158286	ENST00000496676	retained_intron	0	1	0	113	0	0	0	0	0	0	0	25	0	0	45	0	17	0	0	0	1	0	0	0	0	0	27
RNF223	ENSG00000237330	ENST00000453464	protein_coding	0	2	4	84	5	0	2	0	0	0	0	34	0	0	9	4	0	0	0	0	0	0	0	0	0	2	34
RNU1-1	ENSG00000206652	ENST00000383925	snRNA	0	0	0	46	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
RNU1-2	ENSG00000207005	ENST00000384278	snRNA	0	0	0	42	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
RNU1-4	ENSG00000207389	ENST00000384659	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU1-7P	ENSG00000200975	ENST00000364105	snRNA	0	0	0	47	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
RNU1-8P	ENSG00000207056	ENST00000384328	snRNA	0	0	0	48	0	0	0	0	0	0	0	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21
RNU5E-1	ENSG00000199347	ENST00000362477	snRNA	0	0	0	137	0	0	0	0	0	0	0	69	0	0	0	0	23	0	0	0	0	0	0	0	0	0	45
RNU5E-4P	ENSG00000201801	ENST00000364931	snRNA	0	0	0	131	0	0	0	0	0	0	0	92	0	0	0	0	8	0	0	0	0	0	0	0	0	0	31
RNU6-1072P	ENSG00000207434	ENST00000384703	snRNA	0	0	0	11	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RNU6-1100P	ENSG00000222623	ENST00000410691	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-1199P	ENSG00000223181	ENST00000411249	snRNA	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RNU6-1265P	ENSG00000252151	ENST00000516342	snRNA	0	0	0	85	0	0	0	0	0	0	0	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	54
RNU6-291P	ENSG00000207451	ENST00000384720	snRNA	0	0	0	38	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
RNU6-304P	ENSG00000201725	ENST00000364855	snRNA	0	0	0	58	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
RNU6-37P	ENSG00000199562	ENST00000362692	snRNA	0	1	0	47	0	0	0	0	0	0	0	23	0	0	0	0	1	0	0	0	1	0	0	0	0	0	24
RNU6-537P	ENSG00000253086	ENST00000517277	snRNA	0	0	0	41	0	0	0	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20
RNU6-731P	ENSG00000253022	ENST00000517213	snRNA	0	0	0	71	0	0	0	0	0	0	0	39	0	0	0	0	2	0	0	0	0	0	0	0	0	0	30
RNU6-771P	ENSG00000207511	ENST00000384780	snRNA	0	0	0	20	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RNU6-777P	ENSG00000201135	ENST00000364265	snRNA	0	0	0	66	0	0	0	0	0	0	0	34	0	0	0	0	1	0	0	0	0	0	0	0	0	0	31
RNU6-828P	ENSG00000201746	ENST00000364876	snRNA	0	0	0	64	0	0	0	0	0	0	0	32	0	0	0	0	1	0	0	0	0	0	0	0	0	0	31
RNU6-991P	ENSG00000251977	ENST00000516168	snRNA	0	0	0	54	0	0	0	0	0	0	0	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	27
RNU6ATAC18P	ENSG00000221340	ENST00000408413	snRNA	0	0	0	71	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
RNU7-179P	ENSG00000252417	ENST00000516608	snRNA	0	0	0	47	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
RP1-120G22.11	ENSG00000226944	ENST00000455744	antisense	0	0	0	50	0	0	0	0	0	0	0	19	0	0	2	0	1	0	0	0	0	0	0	0	0	0	28
RP1-134O19.3	ENSG00000270620	ENST00000604816	unprocessed_pseudogene	0	0	0	32	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
RP1-140A9.1	ENSG00000231050	ENST00000412228	antisense	0	0	0	37	0	0	0	0	0	0	0	9	0	0	2	0	2	0	0	0	0	0	0	0	0	0	24
RP1-163G9.2	ENSG00000226286	ENST00000440516	antisense	0	0	0	92	0	0	0	0	0	0	0	55	0	0	2	0	3	0	0	0	0	0	0	0	0	0	32
RP1-202O8.2	ENSG00000231868	ENST00000419034	antisense	0	0	0	75	0	0	0	0	0	0	0	27	0	0	13	0	3	0	0	0	0	0	0	0	0	0	32
RP1-202O8.3	ENSG00000271746	ENST00000607670	antisense	0	0	0	60	0	0	0	0	0	0	0	32	0	0	0	0	7	0	0	0	0	0	0	0	0	0	21
RP1-21O18.3	ENSG00000215720	ENST00000400795	processed_pseudogene	0	0	0	116	0	0	0	0	0	0	0	60	0	0	2	0	10	0	0	0	0	0	0	0	0	0	44
RP1-283E3.4	ENSG00000227775	ENST00000417099	processed_transcript	0	0	0	130	0	0	0	0	0	0	0	44	0	0	35	0	9	0	0	0	0	0	0	0	0	0	42
RP1-283E3.4	ENSG00000227775	ENST00000418950	transcribed_processed_pseudogene	0	0	0	87	0	0	0	0	0	0	0	38	0	0	6	0	2	0	0	0	0	0	0	0	0	0	41
RP1-283E3.4	ENSG00000227775	ENST00000424604	processed_transcript	0	1	0	98	0	0	0	0	0	0	0	34	0	0	22	0	8	0	0	0	1	0	0	0	0	0	35
RP1-283E3.4	ENSG00000227775	ENST00000577672	processed_transcript	0	1	0	158	0	0	0	0	0	0	0	34	0	0	79	0	5	0	0	0	1	0	0	0	0	0	41
RP1-283E3.8	ENSG00000268575	ENST00000598846	processed_transcript	0	2	0	323	0	0	0	0	0	0	0	5	0	0	252	0	25	0	0	0	2	0	0	0	0	0	43
RP1-286D6.5	ENSG00000272153	ENST00000607459	antisense	0	0	0	97	0	0	0	0	0	0	0	44	0	0	0	0	4	0	0	0	0	0	0	0	0	0	49
RP1-37C10.3	ENSG00000226526	ENST00000446261	antisense	0	0	0	151	0	0	0	0	0	0	0	15	0	0	115	0	3	0	0	0	0	0	0	0	0	0	18
RP1-37J18.1	ENSG00000227169	ENST00000438791	lincRNA	0	0	0	91	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
RP1-37J18.2	ENSG00000232596	ENST00000420522	lincRNA	1	0	0	180	0	0	0	0	0	0	0	54	0	0	84	0	6	0	1	0	0	0	0	0	0	0	37
RP1-58B11.1	ENSG00000260972	ENST00000564261	lincRNA	0	0	0	88	0	0	0	0	0	0	0	37	0	0	0	0	11	0	0	0	0	0	0	0	0	0	40
RP1-69M21.2	ENSG00000235643	ENST00000453135	lincRNA	0	0	0	74	0	0	0	0	0	0	0	25	0	0	15	0	7	0	0	0	0	0	0	0	0	0	27
RP11-108M9.1	ENSG00000223643	ENST00000414340	lincRNA	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
RP11-108M9.1	ENSG00000223643	ENST00000422345	lincRNA	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
RP11-108M9.2	ENSG00000230239	ENST00000414128	lincRNA	0	0	0	24	0	0	0	0	0	0	0	12	0	0	5	0	5	0	0	0	0	0	0	0	0	0	2
RP11-108M9.4	ENSG00000238142	ENST00000416869	lincRNA	0	0	0	22	0	0	0	0	0	0	0	9	0	0	3	0	2	0	0	0	0	0	0	0	0	0	8
RP11-108M9.4	ENSG00000238142	ENST00000422124	lincRNA	0	0	0	20	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
RP11-108M9.4	ENSG00000238142	ENST00000457075	lincRNA	0	0	0	22	0	0	0	0	0	0	0	9	0	0	3	0	2	0	0	0	0	0	0	0	0	0	8
RP11-108M9.5	ENSG00000235241	ENST00000453917	processed_pseudogene	0	0	0	22	0	0	0	0	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10
RP11-108M9.6	ENSG00000272426	ENST00000606899	lincRNA	0	0	0	109	0	0	0	0	0	0	0	37	0	0	0	0	1	0	0	0	0	0	0	0	0	0	71
RP11-149P14.1	ENSG00000224338	ENST00000435243	processed_pseudogene	0	0	0	65	0	0	0	0	0	0	0	24	0	0	0	0	7	0	0	0	0	0	0	0	0	0	34
